content,aspect,label,sentiment_value
however go for the ambience and consider the food just a companion for a trip across the world,drinks,0,2
however go for the ambience and consider the food just a companion for a trip across the world,food,1,0
however go for the ambience and consider the food just a companion for a trip across the world,location,0,2
however go for the ambience and consider the food just a companion for a trip across the world,restaurant,0,2
however go for the ambience and consider the food just a companion for a trip across the world,service,0,2
it was horrible,ambience,0,2
it was horrible,drinks,0,2
it was horrible,food,0,2
it was horrible,location,0,2
it was horrible,restaurant,1,-1
it was horrible,service,0,2
the pizza was delivered cold and the cheese wasn't even fully melted,ambience,0,2
the pizza was delivered cold and the cheese wasn't even fully melted,drinks,0,2
the pizza was delivered cold and the cheese wasn't even fully melted,food,1,-1
the pizza was delivered cold and the cheese wasn't even fully melted,location,0,2
the pizza was delivered cold and the cheese wasn't even fully melted,restaurant,0,2
the pizza was delivered cold and the cheese wasn't even fully melted,service,0,2
it looked like shredded cheese partly done - still in strips,ambience,0,2
it looked like shredded cheese partly done - still in strips,drinks,0,2
it looked like shredded cheese partly done - still in strips,food,1,-1
it looked like shredded cheese partly done - still in strips,location,0,2
it looked like shredded cheese partly done - still in strips,restaurant,0,2
it looked like shredded cheese partly done - still in strips,service,0,2
this has got to be one of the most overrated restaurants in brooklyn,ambience,0,2
this has got to be one of the most overrated restaurants in brooklyn,drinks,0,2
this has got to be one of the most overrated restaurants in brooklyn,food,0,2
this has got to be one of the most overrated restaurants in brooklyn,location,0,2
this has got to be one of the most overrated restaurants in brooklyn,restaurant,1,-1
this has got to be one of the most overrated restaurants in brooklyn,service,0,2
the pizza is overpriced and soggy,ambience,0,2
the pizza is overpriced and soggy,drinks,0,2
the pizza is overpriced and soggy,food,1,-1
the pizza is overpriced and soggy,location,0,2
the pizza is overpriced and soggy,restaurant,0,2
the pizza is overpriced and soggy,service,0,2
yes they use fancy ingredients but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right,ambience,0,2
yes they use fancy ingredients but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right,drinks,0,2
yes they use fancy ingredients but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right,food,1,1
yes they use fancy ingredients but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right,location,0,2
yes they use fancy ingredients but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right,restaurant,0,2
yes they use fancy ingredients but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right,service,0,2
a big disappointment all around,ambience,0,2
a big disappointment all around,drinks,0,2
a big disappointment all around,food,0,2
a big disappointment all around,location,0,2
a big disappointment all around,restaurant,1,-1
a big disappointment all around,service,0,2
i think i've had some the best meals of my life at minnow,ambience,0,2
i think i've had some the best meals of my life at minnow,drinks,0,2
i think i've had some the best meals of my life at minnow,food,1,1
i think i've had some the best meals of my life at minnow,location,0,2
i think i've had some the best meals of my life at minnow,restaurant,0,2
i think i've had some the best meals of my life at minnow,service,0,2
the seafood is amazing there's a good wine list and the ever-changing menu always offers some great surprises,ambience,0,2
the seafood is amazing there's a good wine list and the ever-changing menu always offers some great surprises,drinks,1,1
the seafood is amazing there's a good wine list and the ever-changing menu always offers some great surprises,food,1,1
the seafood is amazing there's a good wine list and the ever-changing menu always offers some great surprises,location,0,2
the seafood is amazing there's a good wine list and the ever-changing menu always offers some great surprises,restaurant,0,2
the seafood is amazing there's a good wine list and the ever-changing menu always offers some great surprises,service,0,2
the combination of super-fresh ingredients in the dishes are unusual but really delicious,ambience,0,2
the combination of super-fresh ingredients in the dishes are unusual but really delicious,drinks,0,2
the combination of super-fresh ingredients in the dishes are unusual but really delicious,food,1,1
the combination of super-fresh ingredients in the dishes are unusual but really delicious,location,0,2
the combination of super-fresh ingredients in the dishes are unusual but really delicious,restaurant,0,2
the combination of super-fresh ingredients in the dishes are unusual but really delicious,service,0,2
worth the trip from manhattan,ambience,0,2
worth the trip from manhattan,drinks,0,2
worth the trip from manhattan,food,0,2
worth the trip from manhattan,location,0,2
