content,aspect,label,sentiment_value
so you can imagine how unhappy i am with this item,graphics,0,2
so you can imagine how unhappy i am with this item,hard_disc,0,2
so you can imagine how unhappy i am with this item,hardware,0,2
so you can imagine how unhappy i am with this item,keyboard,0,2
so you can imagine how unhappy i am with this item,laptop,1,-1
so you can imagine how unhappy i am with this item,memory,0,2
so you can imagine how unhappy i am with this item,motherboard,0,2
so you can imagine how unhappy i am with this item,mouse,0,2
so you can imagine how unhappy i am with this item,multimedia_devices,0,2
so you can imagine how unhappy i am with this item,optical_drives,0,2
so you can imagine how unhappy i am with this item,os,0,2
so you can imagine how unhappy i am with this item,ports,0,2
so you can imagine how unhappy i am with this item,power_supply,0,2
so you can imagine how unhappy i am with this item,shipping,0,2
so you can imagine how unhappy i am with this item,software,0,2
so you can imagine how unhappy i am with this item,support,0,2
so you can imagine how unhappy i am with this item,warranty,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,battery,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,company,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,cpu,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,display,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,fans_cooling,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,graphics,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,hard_disc,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,hardware,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,keyboard,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,laptop,1,-1
currently if i use the laptop i can't sit it on my lap because it will burn my legs,memory,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,motherboard,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,mouse,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,multimedia_devices,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,optical_drives,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,os,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,ports,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,power_supply,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,shipping,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,software,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,support,0,2
currently if i use the laptop i can't sit it on my lap because it will burn my legs,warranty,0,2
well they don't care a bunch,battery,0,2
well they don't care a bunch,company,0,2
well they don't care a bunch,cpu,0,2
well they don't care a bunch,display,0,2
well they don't care a bunch,fans_cooling,0,2
well they don't care a bunch,graphics,0,2
well they don't care a bunch,hard_disc,0,2
well they don't care a bunch,hardware,0,2
well they don't care a bunch,keyboard,0,2
well they don't care a bunch,laptop,0,2
well they don't care a bunch,memory,0,2
well they don't care a bunch,motherboard,0,2
well they don't care a bunch,mouse,0,2
well they don't care a bunch,multimedia_devices,0,2
well they don't care a bunch,optical_drives,0,2
well they don't care a bunch,os,0,2
well they don't care a bunch,ports,0,2
well they don't care a bunch,power_supply,0,2
well they don't care a bunch,shipping,0,2
well they don't care a bunch,software,0,2
well they don't care a bunch,support,1,-1
well they don't care a bunch,warranty,0,2
but at the same time they  the company would not and could not do anything about my problem,battery,0,2
but at the same time they  the company would not and could not do anything about my problem,company,0,2
but at the same time they  the company would not and could not do anything about my problem,cpu,0,2
but at the same time they  the company would not and could not do anything about my problem,display,0,2
but at the same time they  the company would not and could not do anything about my problem,fans_cooling,0,2
but at the same time they  the company would not and could not do anything about my problem,graphics,0,2
but at the same time they  the company would not and could not do anything about my problem,hard_disc,0,2
but at the same time they  the company would not and could not do anything about my problem,hardware,0,2
but at the same time they  the company would not and could not do anything about my problem,keyboard,0,2
but at the same time they  the company would not and could not do anything about my problem,laptop,0,2
but at the same time they  the company would not and could not do anything about my problem,memory,0,2
but at the same time they  the company would not and could not do anything about my problem,motherboard,0,2
